mesh_id	mesh_term	drug_name	p_count	c_count
D000070642	Brain Injuries, Traumatic	nvp-aam077	1	0
D000070642	Brain Injuries, Traumatic	ro25-6981	1	0
D000070642	Brain Injuries, Traumatic	labetalol	1	0
D000070642	Brain Injuries, Traumatic	osthole	1	0
D000070642	Brain Injuries, Traumatic	ici 182,780	1	0
D000070642	Brain Injuries, Traumatic	imatinib	1	0
D000070642	Brain Injuries, Traumatic	xenon	4	0
D000070642	Brain Injuries, Traumatic	nitrogen	1	0
D000070642	Brain Injuries, Traumatic	oxygen	1	0
D000070642	Brain Injuries, Traumatic	methylprednisolone	2	0
D000070642	Brain Injuries, Traumatic	rapamycin	4	0
D000070642	Brain Injuries, Traumatic	epigallocatechin-3-gallate	1	0
D000070642	Brain Injuries, Traumatic	methylene blue	3	0
D000070642	Brain Injuries, Traumatic	docosahexaenoic acid	6	0
D000070642	Brain Injuries, Traumatic	mk-886	1	0
D000070642	Brain Injuries, Traumatic	harmine	1	0
D000070642	Brain Injuries, Traumatic	paclitaxel	2	0
D000070642	Brain Injuries, Traumatic	ellagic acid	2	0
D000070642	Brain Injuries, Traumatic	ll	1	0
D000070642	Brain Injuries, Traumatic	lh	1	0
D000070642	Brain Injuries, Traumatic	u0126	2	0
D000070642	Brain Injuries, Traumatic	norepinephrine	1	0
D000070642	Brain Injuries, Traumatic	chondroitinase abc	1	0
D000070642	Brain Injuries, Traumatic	rivastigmine	1	0
D000070642	Brain Injuries, Traumatic	hpn-07	1	0
D000070642	Brain Injuries, Traumatic	mitochondrial division inhibitor-1	1	0
D000070642	Brain Injuries, Traumatic	u83836e	1	0
D000070642	Brain Injuries, Traumatic	epi	1	0
D000070642	Brain Injuries, Traumatic	cenicriviroc	1	0
D000070642	Brain Injuries, Traumatic	evt901	2	0
D000070642	Brain Injuries, Traumatic	aripiprazole	1	0
D000070642	Brain Injuries, Traumatic	phenserine	1	0
D000070642	Brain Injuries, Traumatic	epinephrine	2	0
D000070642	Brain Injuries, Traumatic	substance p	1	0
D000070642	Brain Injuries, Traumatic	dimethyloxaloylglycine	1	0
D000070642	Brain Injuries, Traumatic	pomalidomide	3	0
D000070642	Brain Injuries, Traumatic	clozapine	1	0
D000070642	Brain Injuries, Traumatic	apelin-13	1	0
D000070642	Brain Injuries, Traumatic	etifoxine	3	0
D000070642	Brain Injuries, Traumatic	astaxanthin	1	0
D000070642	Brain Injuries, Traumatic	kpt-350	1	0
D000070642	Brain Injuries, Traumatic	acsdkp	1	0
D000070642	Brain Injuries, Traumatic	sitagliptin	1	0
D000070642	Brain Injuries, Traumatic	paeoniflorin	2	0
D000070642	Brain Injuries, Traumatic	sulforaphane	2	0
D000070642	Brain Injuries, Traumatic	pifithrin-alpha	4	0
D000070642	Brain Injuries, Traumatic	pft-alpha	2	0
D000070642	Brain Injuries, Traumatic	glucose	1	0
D000070642	Brain Injuries, Traumatic	gm1	2	0
D000070642	Brain Injuries, Traumatic	mdl28170	2	0
D000070642	Brain Injuries, Traumatic	lipopolysaccharide	1	0
D000070642	Brain Injuries, Traumatic	lm11a-31	1	0
D000070642	Brain Injuries, Traumatic	botulinum toxin	1	0
D000070642	Brain Injuries, Traumatic	salsalate	1	0
D000070642	Brain Injuries, Traumatic	rhein	2	0
D000070642	Brain Injuries, Traumatic	rhubarb	1	0
D000070642	Brain Injuries, Traumatic	endoxan	1	0
D000070642	Brain Injuries, Traumatic	isoproterenol	1	0
D000070642	Brain Injuries, Traumatic	unfractionated heparin	2	0
D000070642	Brain Injuries, Traumatic	cn-105	1	0
D000070642	Brain Injuries, Traumatic	2-me	1	0
D000070642	Brain Injuries, Traumatic	a33	1	0
D000070642	Brain Injuries, Traumatic	dihydroartemisinin	1	0
D000070642	Brain Injuries, Traumatic	gw6471	1	0
D000070642	Brain Injuries, Traumatic	wy-14643	1	0
D000070642	Brain Injuries, Traumatic	mannitol	2	0
D000070642	Brain Injuries, Traumatic	normal saline	3	0
D000070642	Brain Injuries, Traumatic	endoxifen	1	0
D000070642	Brain Injuries, Traumatic	7-ni	1	0
D000070642	Brain Injuries, Traumatic	enoxaparin	3	1
D000070642	Brain Injuries, Traumatic	tetramethylpyrazine	1	0
D000070642	Brain Injuries, Traumatic	catalase	1	0
D000070642	Brain Injuries, Traumatic	mk2206	1	0
D000070642	Brain Injuries, Traumatic	tauroursodeoxycholic acid	1	0
D000070642	Brain Injuries, Traumatic	exercise	1	0
D000070642	Brain Injuries, Traumatic	papaverine	1	0
D000070642	Brain Injuries, Traumatic	ly294002	4	0
D000070642	Brain Injuries, Traumatic	omega-3 pufa	2	0
D000070642	Brain Injuries, Traumatic	caffeine	1	0
D000070642	Brain Injuries, Traumatic	cgp3466b	1	0
D000070642	Brain Injuries, Traumatic	trehalose	2	0
D000070642	Brain Injuries, Traumatic	sucrose	2	0
D000070642	Brain Injuries, Traumatic	maltose	1	0
D000070642	Brain Injuries, Traumatic	vitamin e	1	0
D000070642	Brain Injuries, Traumatic	pinocembrin	1	0
D000070642	Brain Injuries, Traumatic	salubrinal	3	0
D000070642	Brain Injuries, Traumatic	boldine	1	0
D000070642	Brain Injuries, Traumatic	fasudil	1	0
D000070642	Brain Injuries, Traumatic	cn2097	1	0
D000070642	Brain Injuries, Traumatic	dralpha1-mog-35-55	1	0
D000070642	Brain Injuries, Traumatic	telmisartan	1	0
D000070642	Brain Injuries, Traumatic	dl-3-n-butylphthalide	1	0
D000070642	Brain Injuries, Traumatic	memantine	1	1
D000070642	Brain Injuries, Traumatic	p4	1	0
D000070642	Brain Injuries, Traumatic	peanut oil	1	0
D000070642	Brain Injuries, Traumatic	fibroblast growth factor-2	1	0
D000070642	Brain Injuries, Traumatic	galantamine	1	0
D000070642	Brain Injuries, Traumatic	12-(3-adamantan-1-yl-ureido)-dodecanoic acid	1	0
D000070642	Brain Injuries, Traumatic	lorazepam	1	0
D000070642	Brain Injuries, Traumatic	calcitriol	2	0
D000070642	Brain Injuries, Traumatic	sildenafil	1	0
D000070642	Brain Injuries, Traumatic	gp1a	1	0
D000070642	Brain Injuries, Traumatic	am630	2	0
D000070642	Brain Injuries, Traumatic	selenium	1	0
D000070642	Brain Injuries, Traumatic	probenecid	1	0
D000070642	Brain Injuries, Traumatic	2,4-disulfonyl alpha-phenyl tertiary butyl nitrone	1	0
D000070642	Brain Injuries, Traumatic	trovafloxacin	1	0
D000070642	Brain Injuries, Traumatic	sb203580	1	0
D000070642	Brain Injuries, Traumatic	d159687	1	0
D000070642	Brain Injuries, Traumatic	neural stem cells	3	0
D000070642	Brain Injuries, Traumatic	sevoflurane	3	0
D000070642	Brain Injuries, Traumatic	3-ma	5	0
D000070642	Brain Injuries, Traumatic	ketamine	3	0
D000070642	Brain Injuries, Traumatic	esi-05	1	0
D000070642	Brain Injuries, Traumatic	platonin	1	0
D000070642	Brain Injuries, Traumatic	amitriptyline	3	0
D000070642	Brain Injuries, Traumatic	2ccpa	1	0
D000070642	Brain Injuries, Traumatic	beta-elemene	1	0
D000070642	Brain Injuries, Traumatic	hyperbaric oxygen	1	1
D000070642	Brain Injuries, Traumatic	uric acid	1	0
D000070642	Brain Injuries, Traumatic	ghrelin	1	1
D000070642	Brain Injuries, Traumatic	l-carnitine	1	0
D000070642	Brain Injuries, Traumatic	growth differentiation factor 5	1	0
D000070642	Brain Injuries, Traumatic	epothilone d	1	0
D000070642	Brain Injuries, Traumatic	artesunate	2	0
D000070642	Brain Injuries, Traumatic	g1	1	0
D000070642	Brain Injuries, Traumatic	baicalin	2	0
D000070642	Brain Injuries, Traumatic	ss-31	1	0
D000070642	Brain Injuries, Traumatic	andrographolide	1	0
D000070642	Brain Injuries, Traumatic	caffeic acid phenethyl ester	3	0
D000070642	Brain Injuries, Traumatic	lithium	2	0
D000070642	Brain Injuries, Traumatic	b9	1	0
D000070642	Brain Injuries, Traumatic	h9	1	0
D000070642	Brain Injuries, Traumatic	g5	1	0
D000070642	Brain Injuries, Traumatic	efavirenz	1	0
D000070642	Brain Injuries, Traumatic	dpi	1	0
D000070642	Brain Injuries, Traumatic	dapt	1	0
D000070642	Brain Injuries, Traumatic	gallic acid	1	0
D000070642	Brain Injuries, Traumatic	neurostat	1	0
D000070642	Brain Injuries, Traumatic	sandimmune	1	0
D000070642	Brain Injuries, Traumatic	fortasyn connect	1	0
D000070642	Brain Injuries, Traumatic	stachydrine	1	0
D000070642	Brain Injuries, Traumatic	larixyl acetate	1	0
D000070642	Brain Injuries, Traumatic	thioperamide	1	0
D000070642	Brain Injuries, Traumatic	histamine trifluoromethyl toluidide	1	0
D000070642	Brain Injuries, Traumatic	immepip	1	0
D000070642	Brain Injuries, Traumatic	pyrilamine	1	0
D000070642	Brain Injuries, Traumatic	cimetidine	1	0
D000070642	Brain Injuries, Traumatic	bay-11-7082	1	0
D000070642	Brain Injuries, Traumatic	acetazolamide	2	0
D000070642	Brain Injuries, Traumatic	glibenclamide	2	0
D000070642	Brain Injuries, Traumatic	baicalein	1	0
D000070642	Brain Injuries, Traumatic	epps	1	0
D000070642	Brain Injuries, Traumatic	chloroquine	2	0
D000070642	Brain Injuries, Traumatic	jc124	1	0
D000070642	Brain Injuries, Traumatic	vitamin b12	1	0
D000070642	Brain Injuries, Traumatic	4-pba	2	0
D000070642	Brain Injuries, Traumatic	alpha-lipoic acid	1	0
D000070642	Brain Injuries, Traumatic	polydatin	1	0
D000070642	Brain Injuries, Traumatic	srt1720	1	0
D000070642	Brain Injuries, Traumatic	igg	1	0
D000070642	Brain Injuries, Traumatic	unc0638	1	0
D000070642	Brain Injuries, Traumatic	choline alfoscerate	1	0
D000070642	Brain Injuries, Traumatic	citicoline	1	0
D000070642	Brain Injuries, Traumatic	scopolamine	2	0
D000070642	Brain Injuries, Traumatic	pai-039	1	0
D000070642	Brain Injuries, Traumatic	tranexamic acid	3	0
D000070642	Brain Injuries, Traumatic	2-bfi	1	0
D000070642	Brain Injuries, Traumatic	diclofenac	1	0
D000070642	Brain Injuries, Traumatic	pt302	1	0
D000070642	Brain Injuries, Traumatic	exenatide	1	0
D000070642	Brain Injuries, Traumatic	osteopontin	1	0
D000070642	Brain Injuries, Traumatic	avl-3288	1	0
D000070642	Brain Injuries, Traumatic	clomipramine	1	0
D000070642	Brain Injuries, Traumatic	dkr-1677	1	0
D000070642	Brain Injuries, Traumatic	sunitinib	1	0
D000070642	Brain Injuries, Traumatic	ns309	1	0
D000070642	Brain Injuries, Traumatic	growth hormone	2	1
D000070642	Brain Injuries, Traumatic	lactated ringer's solution	1	0
D000070642	Brain Injuries, Traumatic	itaconate	1	0
D000070642	Brain Injuries, Traumatic	arachidonyl trifluoromethyl ketone	1	0
D000070642	Brain Injuries, Traumatic	5-itu	1	0
D000070642	Brain Injuries, Traumatic	vx765	1	0
D000070642	Brain Injuries, Traumatic	tanshinone iia	2	0
D000070642	Brain Injuries, Traumatic	fk866	1	0
D000070642	Brain Injuries, Traumatic	aucubin	1	0
D000070642	Brain Injuries, Traumatic	rosmarinic acid	1	0
D000070642	Brain Injuries, Traumatic	y15	1	0
D000070642	Brain Injuries, Traumatic	cosyntropin	1	0
D000070642	Brain Injuries, Traumatic	c1-inh	1	0
D000070642	Brain Injuries, Traumatic	u74	1	0
D000070642	Brain Injuries, Traumatic	dexanabinol	1	0
D000070642	Brain Injuries, Traumatic	mithramycin	1	0
D000070642	Brain Injuries, Traumatic	ci-994	1	0
D000070642	Brain Injuries, Traumatic	t3	1	0
D000070642	Brain Injuries, Traumatic	cromolyn	1	0
D000070642	Brain Injuries, Traumatic	ilb	1	0
D000070642	Brain Injuries, Traumatic	mlc 901	1	0
D000070642	Brain Injuries, Traumatic	spironolactone	1	0
D000070642	Brain Injuries, Traumatic	corticosterone	1	0
D000070642	Brain Injuries, Traumatic	losartan	1	0
D000070642	Brain Injuries, Traumatic	mrs5980	1	0
D000070642	Brain Injuries, Traumatic	nu6027	1	0
D000070642	Brain Injuries, Traumatic	bryostatin-1	1	0
D000070642	Brain Injuries, Traumatic	oridonin	1	0
D000070642	Brain Injuries, Traumatic	protein s	1	0
D000070642	Brain Injuries, Traumatic	perampanel	2	0
D000070642	Brain Injuries, Traumatic	fty720	1	0
D000070642	Brain Injuries, Traumatic	dkk-1	1	0
D000070642	Brain Injuries, Traumatic	germacrone	1	0
D000070642	Brain Injuries, Traumatic	ulinastatin	2	0
D000070642	Brain Injuries, Traumatic	pifithrin-mu	1	0
D000070642	Brain Injuries, Traumatic	quinpirole	1	0
D000070642	Brain Injuries, Traumatic	t4	1	0
D000070642	Brain Injuries, Traumatic	levetiracetam	1	1
D000070642	Brain Injuries, Traumatic	proteoglycan 4	1	0
D000070642	Brain Injuries, Traumatic	sb1617	1	0
D000070642	Brain Injuries, Traumatic	ru360	1	0
D000070642	Brain Injuries, Traumatic	y27632	1	0
D000070642	Brain Injuries, Traumatic	smoothened agonist	1	0
D000070642	Brain Injuries, Traumatic	cyclopamine	2	0
D000070642	Brain Injuries, Traumatic	gi254023x	1	0
D000070642	Brain Injuries, Traumatic	anatabine	1	0
D000070642	Brain Injuries, Traumatic	colony stimulating factor 1	1	0
D000070642	Brain Injuries, Traumatic	batroxobin	1	0
D000070642	Brain Injuries, Traumatic	ex527	1	0
D000070642	Brain Injuries, Traumatic	n-acetyl-l-leucine	1	0
D000070642	Brain Injuries, Traumatic	mifepristone	1	0
D000070642	Brain Injuries, Traumatic	naltrexone	1	0
D000070642	Brain Injuries, Traumatic	oxytocin	1	0
D000070642	Brain Injuries, Traumatic	pyruvate	1	0
D000070642	Brain Injuries, Traumatic	tak242	2	0
D000070642	Brain Injuries, Traumatic	amn082	1	0
D000070642	Brain Injuries, Traumatic	eugenol	1	0
D000070642	Brain Injuries, Traumatic	ferrostatin-1	1	0
D000070642	Brain Injuries, Traumatic	muscone	1	0
D000070642	Brain Injuries, Traumatic	gsk2606414	1	0
D000070642	Brain Injuries, Traumatic	arachidonyl-2'-chloroethylamide	1	0
D000070642	Brain Injuries, Traumatic	ku0063794	1	0
D000070642	Brain Injuries, Traumatic	annexin a2	1	0
D000070642	Brain Injuries, Traumatic	gsk126	1	0
D000070642	Brain Injuries, Traumatic	losmapimod	1	0
D000070642	Brain Injuries, Traumatic	dexmedetomidine	1	0
D000070642	Brain Injuries, Traumatic	ceftriaxone	2	0
D000070642	Brain Injuries, Traumatic	antithrombin iii	2	0
D000070642	Brain Injuries, Traumatic	tc-2153	1	0
D000070642	Brain Injuries, Traumatic	endurance exercise	1	0
D000070642	Brain Injuries, Traumatic	irisin	1	0
D000070642	Brain Injuries, Traumatic	meloxicam	1	0
D000070642	Brain Injuries, Traumatic	phillyrin	1	0
D000070642	Brain Injuries, Traumatic	shikonin	1	0
D000070642	Brain Injuries, Traumatic	bay61-3606	1	0
D000070642	Brain Injuries, Traumatic	17beta-estradiol	1	0
D000070642	Brain Injuries, Traumatic	blebbistatin	1	0
D000070642	Brain Injuries, Traumatic	rg1	1	0
D000070642	Brain Injuries, Traumatic	insulin-like growth factor-2	1	0
D000070642	Brain Injuries, Traumatic	fibrinogen	1	0
D000070642	Brain Injuries, Traumatic	albumin	1	0
D000070642	Brain Injuries, Traumatic	tgn-020	1	0
D000070642	Brain Injuries, Traumatic	cyanamide	1	0
D000070642	Brain Injuries, Traumatic	sodium lactate	1	0
D000070642	Brain Injuries, Traumatic	am281	1	0
D000070642	Brain Injuries, Traumatic	mjn110	1	0
D000070642	Brain Injuries, Traumatic	do34	1	0
D000070642	Brain Injuries, Traumatic	sodium formate	1	0
D000070642	Brain Injuries, Traumatic	huperzine a	1	0
D000070642	Brain Injuries, Traumatic	gabapentin	1	0
D000070642	Brain Injuries, Traumatic	purmorphamine	1	0
D000070642	Brain Injuries, Traumatic	6-cyano-7-nitroquinoxaline-2,3-dione	1	0
D000070642	Brain Injuries, Traumatic	ursolic acid	1	0
D000070642	Brain Injuries, Traumatic	dibutyryl-camp	1	0
D000070642	Brain Injuries, Traumatic	h89	1	0
D000070642	Brain Injuries, Traumatic	5-aza-2'-deoxycytidine	1	0
D000070642	Brain Injuries, Traumatic	octreotide	1	0
D000070642	Brain Injuries, Traumatic	d,l-propargylglycine	1	0
D000070642	Brain Injuries, Traumatic	argon	1	0
D000070642	Brain Injuries, Traumatic	mitoquinone	1	0
D000070642	Brain Injuries, Traumatic	flumazenil	1	0
D000070642	Brain Injuries, Traumatic	midazolam	1	0
D000070642	Brain Injuries, Traumatic	edonerpic maleate	1	0
D000070642	Brain Injuries, Traumatic	citalopram	1	0
D000070642	Brain Injuries, Traumatic	hydroxychloroquine	1	0
D000070642	Brain Injuries, Traumatic	tetrahydroxystilbene glucoside	1	0
D000070642	Brain Injuries, Traumatic	mp-10	1	0
D000070642	Brain Injuries, Traumatic	8-bromo-camp	1	0
D000070642	Brain Injuries, Traumatic	bevacizumab	1	0
D000070642	Brain Injuries, Traumatic	mntmpyp	1	0
D000070642	Brain Injuries, Traumatic	act001	1	0
D000070642	Brain Injuries, Traumatic	rutaecarpine	1	0
D000070642	Brain Injuries, Traumatic	bd-1047	1	0
D000070642	Brain Injuries, Traumatic	pre-084	1	0
D000070642	Brain Injuries, Traumatic	aprotinin	1	0
D000070642	Brain Injuries, Traumatic	amicar	1	0
D000070642	Brain Injuries, Traumatic	insulin	1	0
D000070642	Brain Injuries, Traumatic	maraviroc	1	0
D000070642	Brain Injuries, Traumatic	cym-5442	1	0
D000070642	Brain Injuries, Traumatic	vitamin d	1	0
D000070642	Brain Injuries, Traumatic	angiotensin-(1-7)	1	0
D000070642	Brain Injuries, Traumatic	c21	2	0
D000070642	Brain Injuries, Traumatic	cerebrolysin	1	0
D000070642	Brain Injuries, Traumatic	diphenhydramine hcl	1	0
D000070642	Brain Injuries, Traumatic	amphetamine	1	0
D000070642	Brain Injuries, Traumatic	atomoxetine	1	1
D000070642	Brain Injuries, Traumatic	annexin a5	1	0
D000070642	Brain Injuries, Traumatic	platelet derived growth factor	1	0
D000070642	Brain Injuries, Traumatic	fetuin-a	1	0
D000070642	Brain Injuries, Traumatic	abrocitinib	1	0
D000070642	Brain Injuries, Traumatic	ns1619	1	0
D000070642	Brain Injuries, Traumatic	lactadherin	1	0
D000070642	Brain Injuries, Traumatic	imipramine	1	0
D000070642	Brain Injuries, Traumatic	transcranial direct current stimulation	1	0
D000070642	Brain Injuries, Traumatic	anisomycin	1	0
D000070642	Brain Injuries, Traumatic	tetrandrine	1	0
D000070642	Brain Injuries, Traumatic	netrin-1	1	0
D000070642	Brain Injuries, Traumatic	n-methyl-d-aspartate	1	0
D000070642	Brain Injuries, Traumatic	ag2te	1	0
D000070642	Brain Injuries, Traumatic	ncats-sm7270	1	0
D000070642	Brain Injuries, Traumatic	sodium aescinate	1	0
D000070642	Brain Injuries, Traumatic	nicotinamide mononucleotide	1	0
D000070657	Crystal Arthropathies	colchicine	1	0
D000070657	Crystal Arthropathies	indomethacin	1	0
D000070657	Crystal Arthropathies	omega-3-carboxylic acids	1	0
D000070779	Giant Cell Tumor of Tendon Sheath	imatinib mesylate	1	0
D000070779	Giant Cell Tumor of Tendon Sheath	5h4	1	0
D000071057	Tardive Dyskinesia	vitamin e	2	0
D000071057	Tardive Dyskinesia	crocin	1	0
D000071057	Tardive Dyskinesia	losartan	1	0
D000071057	Tardive Dyskinesia	istradefylline	1	0
D000071057	Tardive Dyskinesia	capsaicin	1	0
D000071057	Tardive Dyskinesia	acetaminophen	1	0
D000071057	Tardive Dyskinesia	am404	1	0
D000071057	Tardive Dyskinesia	valbenazine	1	1
D000071057	Tardive Dyskinesia	coenzyme q10	1	0
D000071057	Tardive Dyskinesia	metformin	1	0
D000071057	Tardive Dyskinesia	l-carnitine	1	0
D000071057	Tardive Dyskinesia	vitamin c	1	0
D000071057	Tardive Dyskinesia	unc9994	1	0
D000071057	Tardive Dyskinesia	barbadin	1	0
D000071057	Tardive Dyskinesia	cgs 21680a	1	0
D000071067	Pneumonia, Necrotizing	cholera toxin	1	0
D000071074	Neonatal Sepsis	nitric oxide	1	0
D000071074	Neonatal Sepsis	nomega-nitro-l-arginine methyl ester	1	0
D000071074	Neonatal Sepsis	dexamethasone	1	0
D000071074	Neonatal Sepsis	hydrocortisone	1	0
D000071074	Neonatal Sepsis	gentamicin	2	0
D000071074	Neonatal Sepsis	krn	1	0
D000071074	Neonatal Sepsis	tgf-beta1	1	0
D000071074	Neonatal Sepsis	necrostatin-1	1	0
D000071074	Neonatal Sepsis	c23	1	0
D000071074	Neonatal Sepsis	alum	1	0
D000071074	Neonatal Sepsis	lactoferrin	1	0
D000071074	Neonatal Sepsis	dnase i	1	0
D000071074	Neonatal Sepsis	cl-amidine	1	0
D000071074	Neonatal Sepsis	meropenem	1	0
D000071074	Neonatal Sepsis	stat5-in-1	1	0
D000071074	Neonatal Sepsis	pimozide	1	0
D000071075	Small Fiber Neuropathy	resiniferatoxin	1	0
D000071078	Stenosis, Pulmonary Vein	losartan	1	0
D000071243	Zika Virus Infection	niclosamide	1	0
D000071243	Zika Virus Infection	sulindac	1	0
D000071243	Zika Virus Infection	c1 inhibitor	1	0
D000071243	Zika Virus Infection	7-deaza-2'-c-methyladenosine	2	0
D000071243	Zika Virus Infection	nitd008	1	0
D000071243	Zika Virus Infection	sofosbuvir	3	0
D000071243	Zika Virus Infection	ribavirin	3	0
D000071243	Zika Virus Infection	bcx4430	1	0
D000071243	Zika Virus Infection	memantine	1	0
D000071243	Zika Virus Infection	hydroxychloroquine	1	0
D000071243	Zika Virus Infection	amodiaquine dihydrochloride dihydrate	1	0
D000071243	Zika Virus Infection	hippeastrine hydrobromide	1	0
D000071243	Zika Virus Infection	nsc157058	1	0
D000071243	Zika Virus Infection	chloroquine	1	0
D000071243	Zika Virus Infection	fit-1	1	0
D000071243	Zika Virus Infection	4-hpr	1	0
D000071243	Zika Virus Infection	aluminum hydroxide	1	0
D000071243	Zika Virus Infection	ebselen	1	0
D000071243	Zika Virus Infection	quercetin	1	0
D000071243	Zika Virus Infection	vitamin c	1	0
D000071243	Zika Virus Infection	alhydrogel	1	0
D000071243	Zika Virus Infection	cephaeline	1	0
D000071243	Zika Virus Infection	emetine	1	0
D000071243	Zika Virus Infection	cb1	1	0
D000071243	Zika Virus Infection	eb9	1	0
D000071243	Zika Virus Infection	fc12	1	0
D000071243	Zika Virus Infection	azithromycin	1	0
D000071243	Zika Virus Infection	alum	2	0
D000071243	Zika Virus Infection	pbs	2	0
